1.720800e+05,1.000000e+00,8.810972e-01,8.380703e-01,8.073246e-01,7.828054e-01,7.621943e-01,7.443122e-01,7.284620e-01,7.141879e-01,7.011702e-01,6.891722e-01,6.780125e-01,6.675486e-01,6.576664e-01,6.482741e-01,6.392971e-01,6.306745e-01,6.223565e-01,6.143024e-01,6.064787e-01,5.988579e-01,5.914173e-01,5.841382e-01,5.770053e-01,5.700058e-01,5.631289e-01,5.563660e-01,5.497096e-01,5.431534e-01,5.366924e-01,5.303221e-01,5.240387e-01,5.178390e-01,5.117202e-01,5.056799e-01,4.997160e-01,4.938265e-01,4.880098e-01,4.822644e-01,4.765889e-01,4.709821e-01,4.654427e-01,4.599697e-01,4.545621e-01,4.492189e-01,4.439392e-01,4.387221e-01,4.335668e-01,4.284724e-01,4.234382e-01,4.184634e-01,4.135472e-01,4.086890e-01,4.038880e-01,3.991435e-01,3.944549e-01,3.898214e-01,3.852424e-01,3.807172e-01,3.762453e-01,3.718259e-01,3.674585e-01,3.631424e-01,3.588770e-01,3.546618e-01,3.504960e-01,3.463793e-01,3.423109e-01,3.382903e-01,3.343169e-01,3.303903e-01,3.265097e-01,3.226748e-01,3.188849e-01,3.151395e-01,3.114381e-01,3.077803e-01,3.041653e-01,3.005929e-01,2.970624e-01,2.935734e-01,2.901254e-01,2.867179e-01,2.833504e-01,2.800225e-01,2.767337e-01,2.734835e-01,2.702715e-01,2.670972e-01,2.639602e-01,2.608601e-01,2.577964e-01,2.547687e-01,2.517765e-01,2.488195e-01,2.458973e-01,2.430093e-01,2.401553e-01,2.373349e-01,2.345475e-01,2.317929e-01,2.290707e-01,2.263804e-01,2.237217e-01,2.210943e-01,2.184978e-01,2.159317e-01,2.133958e-01,2.108897e-01,2.084130e-01,2.059654e-01,2.035465e-01,2.011561e-01,1.987938e-01,1.964592e-01,1.941520e-01,1.918720e-01,1.896187e-01,1.873919e-01,1.851912e-01,1.830164e-01,1.808672e-01,1.787432e-01,1.766441e-01,1.745697e-01,1.725197e-01,1.704938e-01,1.684916e-01,1.665130e-01,1.645576e-01,1.626252e-01,1.607155e-01,1.588282e-01,1.569631e-01,1.551199e-01,1.532984e-01,1.514982e-01,1.497192e-01,1.479611e-01,1.462237e-01,1.445066e-01,1.428098e-01,1.411328e-01,1.394756e-01,1.378378e-01,1.362193e-01,1.346198e-01,1.330391e-01,1.314769e-01,1.299331e-01,1.284074e-01,1.268997e-01,1.254096e-01,1.239371e-01,1.224818e-01,1.210437e-01,1.196224e-01,1.182179e-01,1.168298e-01,1.154581e-01,1.141024e-01,1.127627e-01,1.114387e-01,1.101303e-01,1.088373e-01,1.075594e-01,1.062965e-01,1.050485e-01,1.038151e-01,1.025963e-01,1.013917e-01,1.002013e-01,9.902488e-02,9.786228e-02,9.671333e-02,9.557788e-02,9.445576e-02,9.334683e-02,9.225092e-02,9.116789e-02,9.009757e-02,8.903983e-02,8.799452e-02,8.696148e-02,8.594058e-02,8.493167e-02,8.393461e-02,8.294926e-02,8.197549e-02,8.101315e-02,8.006212e-02,7.912226e-02,7.819344e-02,7.727553e-02,7.636840e-02,7.547193e-02,7.458599e-02,7.371045e-02,7.284520e-02,7.199011e-02,7.114506e-02,7.030995e-02,6.948464e-02,6.866902e-02,6.786299e-02,6.706642e-02,6.627921e-02,6.550124e-02,6.473242e-02,6.397262e-02,6.322175e-02,6.247970e-02,6.174637e-02,6.102164e-02,6.030544e-02,5.959764e-02,5.889816e-02,5.820689e-02,5.752374e-02,5.684862e-02,5.618143e-02,5.552207e-02,5.487046e-02,5.422650e-02,5.359011e-02,5.296119e-02,5.233965e-02,5.172542e-02,5.111840e-02,5.051852e-02,4.992567e-02,4.933979e-02,4.876080e-02,4.818860e-02,4.762313e-02,4.706429e-02,4.651202e-02,4.596624e-02,4.542687e-02,4.489383e-02,0.000000e+00,1.189028e-01,1.619110e-01,1.923638e-01,2.157712e-01,2.340593e-01,2.482999e-01,2.592658e-01,2.675679e-01,2.737010e-01,2.780688e-01,2.810012e-01,2.827676e-01,2.835883e-01,2.836432e-01,2.830795e-01,2.820171e-01,2.805542e-01,2.787709e-01,2.767325e-01,2.744925e-01,2.720943e-01,2.695736e-01,2.669593e-01,2.642750e-01,2.615398e-01,2.587695e-01,2.559767e-01,2.531717e-01,2.503629e-01,2.475571e-01,2.447596e-01,2.419749e-01,2.392065e-01,2.364572e-01,2.337293e-01,2.310244e-01,2.283440e-01,2.256890e-01,2.230604e-01,2.204586e-01,2.178841e-01,2.153372e-01,2.128180e-01,2.103266e-01,2.078631e-01,2.054272e-01,2.030190e-01,2.006383e-01,1.982849e-01,1.959587e-01,1.936593e-01,1.913866e-01,1.891402e-01,1.869201e-01,1.847258e-01,1.825571e-01,1.804138e-01,1.782955e-01,1.762021e-01,1.741331e-01,1.720885e-01,1.700677e-01,1.680707e-01,1.660971e-01,1.641467e-01,1.622192e-01,1.603142e-01,1.584317e-01,1.565713e-01,1.547326e-01,1.529156e-01,1.511200e-01,1.493454e-01,1.475916e-01,1.458585e-01,1.441457e-01,1.424530e-01,1.407802e-01,1.391271e-01,1.374934e-01,1.358788e-01,1.342833e-01,1.327064e-01,1.311481e-01,1.296081e-01,1.280862e-01,1.265822e-01,1.250958e-01,1.236269e-01,1.221753e-01,1.207407e-01,1.193229e-01,1.179219e-01,1.165372e-01,1.151689e-01,1.138166e-01,1.124801e-01,1.111594e-01,1.098542e-01,1.085644e-01,1.072897e-01,1.060299e-01,1.047850e-01,1.035547e-01,1.023388e-01,1.011372e-01,9.994974e-02,9.877622e-02,9.761649e-02,9.647037e-02,9.533773e-02,9.421838e-02,9.311218e-02,9.201898e-02,9.093862e-02,8.987095e-02,8.881582e-02,8.777308e-02,8.674260e-02,8.572421e-02,8.471779e-02,8.372319e-02,8.274028e-02,8.176891e-02,8.080895e-02,7.986027e-02,7.892273e-02,7.799620e-02,7.708056e-02,7.617567e-02,7.528141e-02,7.439766e-02,7.352428e-02,7.266117e-02,7.180819e-02,7.096523e-02,7.013218e-02,6.930890e-02,6.849530e-02,6.769126e-02,6.689666e-02,6.611139e-02,6.533535e-02,6.456843e-02,6.381051e-02,6.306149e-02,6.232127e-02,6.158975e-02,6.086682e-02,6.015238e-02,5.944633e-02,5.874858e-02,5.805902e-02,5.737756e-02,5.670410e-02,5.603856e-02,5.538083e-02,5.473083e-02,5.408846e-02,5.345364e-02,5.282627e-02,5.220628e-02,5.159356e-02,5.098805e-02,5.038964e-02,4.979826e-02,4.921383e-02,4.863627e-02,4.806549e-02,4.750141e-02,4.694395e-02,4.639305e-02,4.584861e-02,4.531058e-02,4.477885e-02,4.425338e-02,4.373408e-02,4.322087e-02,4.271370e-02,4.221248e-02,4.171715e-02,4.122763e-02,4.074387e-02,4.026579e-02,3.979332e-02,3.932640e-02,3.886497e-02,3.840895e-02,3.795829e-02,3.751293e-02,3.707279e-02,3.663783e-02,3.620797e-02,3.578316e-02,3.536335e-02,3.494846e-02,3.453844e-02,3.413324e-02,3.373280e-02,3.333707e-02,3.294598e-02,3.255948e-02,3.217753e-02,3.180006e-02,3.142702e-02,3.105836e-02,3.069404e-02,3.033399e-02,2.997817e-02,2.962653e-02,2.927902e-02,2.893559e-02,2.859620e-02,2.826079e-02,2.792932e-02,2.760174e-02,2.727801e-02,2.695809e-02,2.664192e-02,2.632946e-02,2.602067e-02,2.571551e-02,2.541394e-02,2.511590e-02,2.482137e-02,2.453029e-02,2.424263e-02,2.395835e-02,2.367741e-02,2.339977e-02,2.312539e-02,2.285423e-02,2.258626e-02,2.232143e-02,2.205972e-02,2.180107e-02,2.154547e-02,2.129287e-02,2.104323e-02,0.000000e+00,6.660588e-09,6.598284e-06,7.953486e-05,2.760569e-04,5.678901e-04,8.950862e-04,1.212258e-03,1.495907e-03,1.737863e-03,1.938228e-03,2.100804e-03,2.230623e-03,2.332771e-03,2.411887e-03,2.471999e-03,2.516517e-03,2.548283e-03,2.569649e-03,2.582549e-03,2.588571e-03,2.589017e-03,2.584950e-03,2.577241e-03,2.566601e-03,2.553611e-03,2.538745e-03,2.522392e-03,2.504867e-03,2.486429e-03,2.467288e-03,2.447615e-03,2.427551e-03,2.407210e-03,2.386683e-03,2.366046e-03,2.345361e-03,2.324676e-03,2.304032e-03,2.283460e-03,2.262988e-03,2.242635e-03,2.222419e-03,2.202351e-03,2.182443e-03,2.162703e-03,2.143136e-03,2.123748e-03,2.104542e-03,2.085520e-03,2.066684e-03,2.048034e-03,2.029571e-03,2.011296e-03,1.993206e-03,1.975303e-03,1.957584e-03,1.940049e-03,1.922696e-03,1.905525e-03,1.888533e-03,1.871719e-03,1.855081e-03,1.838618e-03,1.822328e-03,1.806209e-03,1.790260e-03,1.774479e-03,1.758864e-03,1.743413e-03,1.728125e-03,1.712998e-03,1.698031e-03,1.683221e-03,1.668567e-03,1.654067e-03,1.639720e-03,1.625524e-03,1.611477e-03,1.597578e-03,1.583825e-03,1.570216e-03,1.556751e-03,1.543427e-03,1.530243e-03,1.517198e-03,1.504289e-03,1.491516e-03,1.478877e-03,1.466370e-03,1.453995e-03,1.441749e-03,1.429631e-03,1.417641e-03,1.405775e-03,1.394034e-03,1.382416e-03,1.370920e-03,1.359543e-03,1.348285e-03,1.337145e-03,1.326122e-03,1.315213e-03,1.304418e-03,1.293736e-03,1.283165e-03,1.272704e-03,1.262352e-03,1.252108e-03,1.241971e-03,1.231939e-03,1.222011e-03,1.212187e-03,1.202465e-03,1.192843e-03,1.183322e-03,1.173899e-03,1.164574e-03,1.155346e-03,1.146214e-03,1.137176e-03,1.128231e-03,1.119379e-03,1.110619e-03,1.101950e-03,1.093369e-03,1.084878e-03,1.076474e-03,1.068157e-03,1.059926e-03,1.051780e-03,1.043717e-03,1.035738e-03,1.027841e-03,1.020025e-03,1.012289e-03,1.004633e-03,9.970559e-04,9.895564e-04,9.821338e-04,9.747874e-04,9.675163e-04,9.603197e-04,9.531968e-04,9.461469e-04,9.391691e-04,9.322626e-04,9.254267e-04,9.186606e-04,9.119636e-04,9.053349e-04,8.987738e-04,8.922796e-04,8.858516e-04,8.794889e-04,8.731910e-04,8.669571e-04,8.607866e-04,8.546787e-04,8.486328e-04,8.426482e-04,8.367243e-04,8.308604e-04,8.250559e-04,8.193101e-04,8.136224e-04,8.079921e-04,8.024188e-04,7.969016e-04,7.914401e-04,7.860337e-04,7.806817e-04,7.753835e-04,7.701387e-04,7.649466e-04,7.598066e-04,7.547182e-04,7.496809e-04,7.446940e-04,7.397571e-04,7.348697e-04,7.300311e-04,7.252408e-04,7.204985e-04,7.158034e-04,7.111552e-04,7.065533e-04,7.019973e-04,6.974866e-04,6.930207e-04,6.885992e-04,6.842216e-04,6.798875e-04,6.755963e-04,6.713476e-04,6.671410e-04,6.629760e-04,6.588521e-04,6.547690e-04,6.507262e-04,6.467232e-04,6.427597e-04,6.388351e-04,6.349492e-04,6.311014e-04,6.272915e-04,6.235189e-04,6.197832e-04,6.160842e-04,6.124214e-04,6.087943e-04,6.052027e-04,6.016462e-04,5.981243e-04,5.946367e-04,5.911831e-04,5.877631e-04,5.843763e-04,5.810223e-04,5.777009e-04,5.744117e-04,5.711543e-04,5.679284e-04,5.647337e-04,5.615699e-04,5.584365e-04,5.553333e-04,5.522600e-04,5.492162e-04,5.462017e-04,5.432161e-04,5.402591e-04,5.373305e-04,5.344298e-04,5.315569e-04,5.287115e-04,5.258931e-04,5.231016e-04,5.203367e-04,5.175981e-04,0.000000e+00,5.379954e-09,9.820615e-06,1.467496e-04,5.597975e-04,1.208712e-03,1.958465e-03,2.698078e-03,3.367055e-03,3.942519e-03,4.422568e-03,4.814973e-03,5.130956e-03,5.382154e-03,5.579299e-03,5.731769e-03,5.847524e-03,5.933216e-03,5.994352e-03,6.035467e-03,6.060284e-03,6.071854e-03,6.072675e-03,6.064790e-03,6.049868e-03,6.029273e-03,6.004121e-03,5.975323e-03,5.943623e-03,5.909628e-03,5.873833e-03,5.836643e-03,5.798388e-03,5.759337e-03,5.719709e-03,5.679683e-03,5.639404e-03,5.598989e-03,5.558534e-03,5.518117e-03,5.477801e-03,5.437636e-03,5.397663e-03,5.357915e-03,5.318417e-03,5.279189e-03,5.240250e-03,5.201610e-03,5.163279e-03,5.125265e-03,5.087574e-03,5.050208e-03,5.013170e-03,4.976463e-03,4.940085e-03,4.904038e-03,4.868320e-03,4.832930e-03,4.797867e-03,4.763129e-03,4.728714e-03,4.694619e-03,4.660843e-03,4.627382e-03,4.594235e-03,4.561399e-03,4.528870e-03,4.496647e-03,4.464725e-03,4.433104e-03,4.401779e-03,4.370749e-03,4.340010e-03,4.309559e-03,4.279395e-03,4.249513e-03,4.219912e-03,4.190588e-03,4.161540e-03,4.132764e-03,4.104257e-03,4.076018e-03,4.048043e-03,4.020330e-03,3.992876e-03,3.965679e-03,3.938736e-03,3.912046e-03,3.885604e-03,3.859410e-03,3.833460e-03,3.807753e-03,3.782285e-03,3.757054e-03,3.732059e-03,3.707296e-03,3.682764e-03,3.658461e-03,3.634383e-03,3.610529e-03,3.586897e-03,3.563485e-03,3.540289e-03,3.517309e-03,3.494542e-03,3.471986e-03,3.449639e-03,3.427499e-03,3.405564e-03,3.383832e-03,3.362300e-03,3.340968e-03,3.319832e-03,3.298892e-03,3.278144e-03,3.257588e-03,3.237221e-03,3.217042e-03,3.197049e-03,3.177239e-03,3.157611e-03,3.138164e-03,3.118895e-03,3.099803e-03,3.080886e-03,3.062142e-03,3.043570e-03,3.025168e-03,3.006934e-03,2.988867e-03,2.970965e-03,2.953226e-03,2.935649e-03,2.918232e-03,2.900974e-03,2.883873e-03,2.866927e-03,2.850136e-03,2.833497e-03,2.817009e-03,2.800670e-03,2.784480e-03,2.768436e-03,2.752537e-03,2.736783e-03,2.721170e-03,2.705699e-03,2.690367e-03,2.675174e-03,2.660117e-03,2.645196e-03,2.630409e-03,2.615755e-03,2.601233e-03,2.586841e-03,2.572578e-03,2.558442e-03,2.544434e-03,2.530550e-03,2.516791e-03,2.503155e-03,2.489640e-03,2.476246e-03,2.462971e-03,2.449814e-03,2.436775e-03,2.423851e-03,2.411042e-03,2.398346e-03,2.385763e-03,2.373291e-03,2.360930e-03,2.348678e-03,2.336534e-03,2.324497e-03,2.312567e-03,2.300741e-03,2.289019e-03,2.277401e-03,2.265884e-03,2.254469e-03,2.243153e-03,2.231937e-03,2.220818e-03,2.209797e-03,2.198872e-03,2.188042e-03,2.177307e-03,2.166665e-03,2.156115e-03,2.145658e-03,2.135291e-03,2.125013e-03,2.114825e-03,2.104725e-03,2.094712e-03,2.084786e-03,2.074945e-03,2.065189e-03,2.055517e-03,2.045928e-03,2.036421e-03,2.026996e-03,2.017651e-03,2.008387e-03,1.999201e-03,1.990094e-03,1.981065e-03,1.972113e-03,1.963237e-03,1.954436e-03,1.945710e-03,1.937058e-03,1.928479e-03,1.919973e-03,1.911538e-03,1.903175e-03,1.894882e-03,1.886659e-03,1.878506e-03,1.870420e-03,1.862403e-03,1.854452e-03,1.846569e-03,1.838751e-03,1.830998e-03,1.823310e-03,1.815686e-03,1.808125e-03,1.800627e-03,1.793191e-03,1.785817e-03,1.778504e-03,1.771251e-03,1.764058e-03,1.756924e-03,1.749849e-03,1.742833e-03,1.735873e-03,1.728971e-03,0.000000e+00,1.904802e-10,2.307763e-06,8.531291e-05,5.874786e-04,1.969831e-03,4.534378e-03,8.361861e-03,1.338122e-02,1.944845e-02,2.639820e-02,3.407052e-02,4.232226e-02,5.103037e-02,6.009143e-02,6.941963e-02,7.894437e-02,8.860780e-02,9.836275e-02,1.081708e-01,1.180008e-01,1.278275e-01,1.376305e-01,1.473933e-01,1.571028e-01,1.667484e-01,1.763217e-01,1.858160e-01,1.952264e-01,2.045486e-01,2.137797e-01,2.229174e-01,2.319601e-01,2.409067e-01,2.497564e-01,2.585090e-01,2.671643e-01,2.757226e-01,2.841840e-01,2.925491e-01,3.008186e-01,3.089929e-01,3.170730e-01,3.250596e-01,3.329536e-01,3.407559e-01,3.484673e-01,3.560889e-01,3.636215e-01,3.710661e-01,3.784237e-01,3.856952e-01,3.928817e-01,3.999840e-01,4.070031e-01,4.139400e-01,4.207956e-01,4.275708e-01,4.342667e-01,4.408840e-01,4.474237e-01,4.538867e-01,4.602740e-01,4.665863e-01,4.728245e-01,4.789896e-01,4.850824e-01,4.911037e-01,4.970544e-01,5.029353e-01,5.087472e-01,5.144909e-01,5.201672e-01,5.257770e-01,5.313209e-01,5.367998e-01,5.422144e-01,5.475655e-01,5.528538e-01,5.580801e-01,5.632451e-01,5.683495e-01,5.733940e-01,5.783794e-01,5.833062e-01,5.881753e-01,5.929872e-01,5.977427e-01,6.024424e-01,6.070870e-01,6.116771e-01,6.162134e-01,6.206964e-01,6.251269e-01,6.295054e-01,6.338325e-01,6.381089e-01,6.423351e-01,6.465118e-01,6.506394e-01,6.547187e-01,6.587501e-01,6.627342e-01,6.666715e-01,6.705627e-01,6.744083e-01,6.782088e-01,6.819646e-01,6.856765e-01,6.893447e-01,6.929700e-01,6.965528e-01,7.000935e-01,7.035927e-01,7.070508e-01,7.104684e-01,7.138460e-01,7.171839e-01,7.204826e-01,7.237427e-01,7.269646e-01,7.301486e-01,7.332954e-01,7.364052e-01,7.394785e-01,7.425158e-01,7.455175e-01,7.484840e-01,7.514157e-01,7.543130e-01,7.571764e-01,7.600061e-01,7.628027e-01,7.655665e-01,7.682979e-01,7.709973e-01,7.736650e-01,7.763014e-01,7.789069e-01,7.814819e-01,7.840266e-01,7.865416e-01,7.890270e-01,7.914833e-01,7.939108e-01,7.963099e-01,7.986808e-01,8.010239e-01,8.033395e-01,8.056280e-01,8.078897e-01,8.101248e-01,8.123338e-01,8.145168e-01,8.166743e-01,8.188064e-01,8.209136e-01,8.229961e-01,8.250541e-01,8.270880e-01,8.290981e-01,8.310847e-01,8.330479e-01,8.349881e-01,8.369056e-01,8.388006e-01,8.406734e-01,8.425242e-01,8.443533e-01,8.461610e-01,8.479476e-01,8.497131e-01,8.514580e-01,8.531824e-01,8.548867e-01,8.565709e-01,8.582354e-01,8.598804e-01,8.615061e-01,8.631128e-01,8.647006e-01,8.662698e-01,8.678207e-01,8.693533e-01,8.708680e-01,8.723650e-01,8.738444e-01,8.753065e-01,8.767514e-01,8.781794e-01,8.795907e-01,8.809854e-01,8.823638e-01,8.837261e-01,8.850724e-01,8.864029e-01,8.877178e-01,8.890173e-01,8.903016e-01,8.915708e-01,8.928252e-01,8.940649e-01,8.952901e-01,8.965009e-01,8.976975e-01,8.988801e-01,9.000488e-01,9.012039e-01,9.023454e-01,9.034735e-01,9.045885e-01,9.056904e-01,9.067793e-01,9.078556e-01,9.089192e-01,9.099703e-01,9.110092e-01,9.120358e-01,9.130505e-01,9.140533e-01,9.150443e-01,9.160237e-01,9.169916e-01,9.179483e-01,9.188937e-01,9.198280e-01,9.207514e-01,9.216640e-01,9.225659e-01,9.234572e-01,9.243381e-01,9.252087e-01,9.260691e-01,9.269195e-01,9.277598e-01,9.285904e-01,9.294112e-01,9.302224e-01,9.310241e-01,9.318164e-01
3.420000e+03,1.000000e+00,9.425426e-02,6.743665e-02,5.528401e-02,4.797484e-02,4.296263e-02,3.925146e-02,3.636106e-02,3.402759e-02,3.209246e-02,3.045389e-02,2.904312e-02,2.781183e-02,2.672494e-02,2.575625e-02,2.488579e-02,2.409800e-02,2.338056e-02,2.272356e-02,2.211896e-02,0.000000e+00,9.057457e-01,9.325633e-01,9.447160e-01,9.520248e-01,9.570330e-01,9.607208e-01,9.635314e-01,9.656676e-01,9.672116e-01,9.681859e-01,9.685871e-01,9.684053e-01,9.676341e-01,9.662749e-01,9.643374e-01,9.618395e-01,9.588054e-01,9.552640e-01,9.512476e-01,0.000000e+00,3.542882e-17,5.699732e-12,3.693301e-09,1.728892e-07,2.077706e-06,1.158526e-05,4.039390e-05,1.036967e-04,2.157498e-04,3.862447e-04,6.187419e-04,9.109305e-04,1.255934e-03,1.643960e-03,2.063841e-03,2.504259e-03,2.954599e-03,3.405470e-03,3.848956e-03,0.000000e+00,7.277723e-18,2.231253e-12,2.243709e-09,1.440495e-07,2.174290e-06,1.432860e-05,5.658799e-05,1.596600e-04,3.572546e-04,6.770032e-04,1.134533e-03,1.731851e-03,2.458991e-03,3.297290e-03,4.222998e-03,5.210459e-03,6.234513e-03,7.272115e-03,8.303255e-03,0.000000e+00,3.201354e-21,8.712321e-15,3.379759e-11,5.522530e-09,1.631990e-07,1.788132e-06,1.056436e-05,4.150735e-05,1.229260e-04,2.969677e-04,6.165511e-04,1.140128e-03,1.926028e-03,3.027628e-03,4.489946e-03,6.347746e-03,8.624916e-03,1.133482e-02,1.448127e-02
1.720800e+05,
